# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,   HH,    T, T10N,   TD
  260,20211008,    4,   64,     ,   64
  260,20211008,    5,   56,     ,   56
  260,20211008,    6,   55,   55,   55
  260,20211008,    7,   57,     ,   57
  260,20211008,    8,   76,     ,   73
  260,20211008,    9,  113,     ,   97
  260,20211008,   10,  142,     ,  114
  260,20211008,   11,  160,     ,  110
  260,20211008,   12,  168,   55,  101
  260,20211008,   13,  173,     ,   97
  260,20211008,   14,  171,     ,   92
  260,20211008,   15,  168,     ,   91
  260,20211008,   16,  159,     ,  101
  260,20211008,   17,  125,     ,  107
  260,20211008,   18,  100,   69,   94
  260,20211008,   19,   95,     ,   92
  260,20211008,   20,  107,     ,   96
  260,20211008,   21,   98,     ,   92
  260,20211008,   22,   95,     ,   89
  260,20211008,   23,   95,     ,   91
  260,20211008,   24,   75,   44,   72
  260,20211009,    1,   79,     ,   76
  260,20211009,    2,   85,     ,   82
  260,20211009,    3,   79,     ,   76
  260,20211009,    4,   76,     ,   73
  260,20211009,    5,   80,     ,   77
  260,20211009,    6,   74,   37,   71
  260,20211009,    7,   85,     ,   82
  260,20211009,    8,   94,     ,   86
  260,20211009,    9,  108,     ,   96
  260,20211009,   10,  120,     ,   96
  260,20211009,   11,  136,     ,   99
  260,20211009,   12,  148,   37,   99
  260,20211009,   13,  157,     ,   92
  260,20211009,   14,  161,     ,   94
  260,20211009,   15,  163,     ,  101
  260,20211009,   16,  152,     ,  100
  260,20211009,   17,  116,     ,  101
  260,20211009,   18,   88,   56,   86
  260,20211009,   19,   79,     ,   77
  260,20211009,   20,   66,     ,   64
  260,20211009,   21,   60,     ,   58
  260,20211009,   22,   52,     ,   51
  260,20211009,   23,   49,     ,   47
  260,20211009,   24,   41,   20,   40
  260,20211010,    1,   35,     ,   33
  260,20211010,    2,   33,     ,   33
  260,20211010,    3,   30,     ,   29
  260,20211010,    4,   26,     ,   25
  260,20211010,    5,   24,     ,   24
  260,20211010,    6,   27,    4,   26
  260,20211010,    7,   50,     ,   47
  260,20211010,    8,   74,     ,   71
  260,20211010,    9,  110,     ,  106
  260,20211010,   10,  130,     ,  102
  260,20211010,   11,  153,     ,  108
  260,20211010,   12,  151,    8,   98
  260,20211010,   13,  157,     ,   98
  260,20211010,   14,  154,     ,   98
  260,20211010,   15,  155,     ,  104
  260,20211010,   16,  139,     ,  123
  260,20211010,   17,  125,     ,  116
  260,20211010,   18,  121,  101,  118
  260,20211010,   19,  125,     ,  122
  260,20211010,   20,  131,     ,  126
  260,20211010,   21,  135,     ,  128
  260,20211010,   22,  131,     ,  125
  260,20211010,   23,  128,     ,  121
  260,20211010,   24,  111,   92,  108
  260,20211011,    1,  114,     ,  109
  260,20211011,    2,  104,     ,   98
  260,20211011,    3,   85,     ,   83
  260,20211011,    4,   77,     ,   74
  260,20211011,    5,   71,     ,   70
  260,20211011,    6,   75,   41,   71
  260,20211011,    7,   94,     ,   89
  260,20211011,    8,  117,     ,  101
  260,20211011,    9,  131,     ,  110
  260,20211011,   10,  146,     ,  113
  260,20211011,   11,  147,     ,  100
  260,20211011,   12,  159,   62,   94
  260,20211011,   13,  151,     ,   92
  260,20211011,   14,  158,     ,   85
  260,20211011,   15,  151,     ,   75
  260,20211011,   16,  138,     ,   84
  260,20211011,   17,  129,     ,   92
  260,20211011,   18,  122,  113,   98
  260,20211011,   19,  116,     ,  100
  260,20211011,   20,  107,     ,   97
  260,20211011,   21,  107,     ,   98
  260,20211011,   22,  111,     ,   93
  260,20211011,   23,  105,     ,   97
  260,20211011,   24,  106,   85,   95
  260,20211012,    1,  109,     ,   92
  260,20211012,    2,  107,     ,   92
  260,20211012,    3,  105,     ,   96
  260,20211012,    4,  103,     ,   97
  260,20211012,    5,  106,     ,  100
  260,20211012,    6,  107,   99,  104
  260,20211012,    7,  113,     ,  108
  260,20211012,    8,  125,     ,  112
  260,20211012,    9,  121,     ,  113
  260,20211012,   10,  130,     ,  118
  260,20211012,   11,  127,     ,  118
  260,20211012,   12,  136,  105,  104
  260,20211012,   13,  131,     ,   91
  260,20211012,   14,  136,     ,   55
  260,20211012,   15,  131,     ,   51
  260,20211012,   16,  125,     ,   57
  260,20211012,   17,  107,     ,   53
  260,20211012,   18,   78,   44,   56
  260,20211012,   19,   65,     ,   55
  260,20211012,   20,   50,     ,   47
  260,20211012,   21,   55,     ,   51
  260,20211012,   22,   60,     ,   56
  260,20211012,   23,   61,     ,   57
  260,20211012,   24,   44,   19,   41
  260,20211013,    1,   42,     ,   39
  260,20211013,    2,   40,     ,   37
  260,20211013,    3,   42,     ,   38
  260,20211013,    4,   49,     ,   46
  260,20211013,    5,   48,     ,   45
  260,20211013,    6,   54,   13,   50
  260,20211013,    7,   64,     ,   60
  260,20211013,    8,  105,     ,   88
  260,20211013,    9,  115,     ,   89
  260,20211013,   10,  131,     ,   81
  260,20211013,   11,  136,     ,   83
  260,20211013,   12,  134,   37,   86
  260,20211013,   13,  131,     ,   84
  260,20211013,   14,  136,     ,   77
  260,20211013,   15,  136,     ,   71
  260,20211013,   16,  129,     ,   74
  260,20211013,   17,  124,     ,   75
  260,20211013,   18,  123,  114,   76
  260,20211013,   19,  117,     ,   77
  260,20211013,   20,  117,     ,   80
  260,20211013,   21,  117,     ,   86
  260,20211013,   22,  119,     ,   88
  260,20211013,   23,  111,     ,  101
  260,20211013,   24,  113,  107,  104
  260,20211014,    1,  117,     ,  110
  260,20211014,    2,  120,     ,  114
  260,20211014,    3,  122,     ,  118
  260,20211014,    4,  122,     ,  117
  260,20211014,    5,  122,     ,  119
  260,20211014,    6,  126,  109,  123
  260,20211014,    7,  129,     ,  125
  260,20211014,    8,  132,     ,  126
  260,20211014,    9,  136,     ,  127
  260,20211014,   10,  145,     ,  129
  260,20211014,   11,  153,     ,  127
  260,20211014,   12,  154,  123,  112
  260,20211014,   13,  155,     ,  110
  260,20211014,   14,  155,     ,  105
  260,20211014,   15,  151,     ,  119
  260,20211014,   16,  150,     ,  110
  260,20211014,   17,  146,     ,  108
  260,20211014,   18,  142,  134,  111
  260,20211014,   19,  139,     ,  117
  260,20211014,   20,  137,     ,  116
  260,20211014,   21,  137,     ,  115
  260,20211014,   22,  135,     ,  112
  260,20211014,   23,  135,     ,  112
  260,20211014,   24,  133,  128,  111
  260,20211015,    1,  131,     ,  112
  260,20211015,    2,  131,     ,  114
  260,20211015,    3,  132,     ,  115
  260,20211015,    4,  134,     ,  117
  260,20211015,    5,  134,     ,  117
  260,20211015,    6,  132,  126,  120
  260,20211015,    7,  109,     ,   99
  260,20211015,    8,  110,     ,  104
  260,20211015,    9,  120,     ,  106
  260,20211015,   10,  138,     ,   90
  260,20211015,   11,  147,     ,   82
  260,20211015,   12,  123,  105,   74
  260,20211015,   13,  143,     ,   55
  260,20211015,   14,  137,     ,   58
  260,20211015,   15,  133,     ,   53
  260,20211015,   16,  127,     ,   53
  260,20211015,   17,   87,     ,   64
  260,20211015,   18,   60,   32,   56
  260,20211015,   19,   51,     ,   47
  260,20211015,   20,   49,     ,   45
  260,20211015,   21,   41,     ,   38
  260,20211015,   22,   43,     ,   39
  260,20211015,   23,   41,     ,   37
  260,20211015,   24,   56,   16,   52
  260,20211016,    1,   65,     ,   61
  260,20211016,    2,   69,     ,   65
  260,20211016,    3,   73,     ,   70
  260,20211016,    4,   79,     ,   72
  260,20211016,    5,   77,     ,   74
  260,20211016,    6,   79,   53,   75
  260,20211016,    7,   85,     ,   76
  260,20211016,    8,   97,     ,   78
  260,20211016,    9,  106,     ,   77
  260,20211016,   10,  117,     ,   71
  260,20211016,   11,  121,     ,   76
  260,20211016,   12,  124,   76,   72
  260,20211016,   13,  130,     ,   66
  260,20211016,   14,  136,     ,   51
  260,20211016,   15,  130,     ,   46
  260,20211016,   16,  122,     ,   54
  260,20211016,   17,  116,     ,   59
  260,20211016,   18,  108,   98,   69
  260,20211016,   19,  110,     ,   63
  260,20211016,   20,  109,     ,   55
  260,20211016,   21,  108,     ,   48
  260,20211016,   22,  104,     ,   52
  260,20211016,   23,  102,     ,   52
  260,20211016,   24,  100,   91,   53
  260,20211017,    1,   96,     ,   53
  260,20211017,    2,   88,     ,   52
  260,20211017,    3,   89,     ,   51
  260,20211017,    4,  101,     ,   54
  260,20211017,    5,   99,     ,   57
  260,20211017,    6,   96,   67,   58
  260,20211017,    7,   95,     ,   61
  260,20211017,    8,   99,     ,   65
  260,20211017,    9,  108,     ,   68
  260,20211017,   10,  117,     ,   71
  260,20211017,   11,  138,     ,   69
  260,20211017,   12,  140,   85,   68
  260,20211017,   13,  142,     ,   68
  260,20211017,   14,  143,     ,   63
  260,20211017,   15,  137,     ,   66
  260,20211017,   16,  132,     ,   70
  260,20211017,   17,  127,     ,   67
  260,20211017,   18,  118,  108,   73
  260,20211017,   19,  115,     ,   78
  260,20211017,   20,  109,     ,   76
  260,20211017,   21,  101,     ,   78
  260,20211017,   22,  107,     ,   76
  260,20211017,   23,  108,     ,   76
  260,20211017,   24,   98,   76,   75
  260,20211018,    1,  101,     ,   73
  260,20211018,    2,   88,     ,   68
  260,20211018,    3,   80,     ,   64
  260,20211018,    4,   76,     ,   63
  260,20211018,    5,   72,     ,   63
  260,20211018,    6,   70,   50,   62
  260,20211018,    7,   77,     ,   64
  260,20211018,    8,   89,     ,   73
  260,20211018,    9,  105,     ,   77
  260,20211018,   10,  117,     ,   79
  260,20211018,   11,  123,     ,   82
  260,20211018,   12,  131,   50,   86
  260,20211018,   13,  138,     ,   90
  260,20211018,   14,  140,     ,   95
  260,20211018,   15,  144,     ,   98
  260,20211018,   16,  136,     ,  101
  260,20211018,   17,  130,     ,  101
  260,20211018,   18,  128,  115,   99
  260,20211018,   19,  128,     ,  101
  260,20211018,   20,  130,     ,  105
  260,20211018,   21,  138,     ,  110
  260,20211018,   22,  138,     ,  111
  260,20211018,   23,  138,     ,  113
  260,20211018,   24,  136,  115,  115
  260,20211019,    1,  137,     ,  119
  260,20211019,    2,  135,     ,  130
  260,20211019,    3,  143,     ,  136
  260,20211019,    4,  142,     ,  139
  260,20211019,    5,  145,     ,  143
  260,20211019,    6,  146,  128,  143
  260,20211019,    7,  150,     ,  147
  260,20211019,    8,  154,     ,  151
  260,20211019,    9,  160,     ,  158
  260,20211019,   10,  164,     ,  162
  260,20211019,   11,  171,     ,  169
  260,20211019,   12,  178,  144,  172
  260,20211019,   13,  183,     ,  166
  260,20211019,   14,  193,     ,  159
  260,20211019,   15,  191,     ,  158
  260,20211019,   16,  182,     ,  157
  260,20211019,   17,  175,     ,  161
  260,20211019,   18,  173,  163,  160
  260,20211019,   19,  171,     ,  155
  260,20211019,   20,  168,     ,  151
  260,20211019,   21,  169,     ,  145
  260,20211019,   22,  161,     ,  140
  260,20211019,   23,  158,     ,  135
  260,20211019,   24,  154,  135,  128
  260,20211020,    1,  159,     ,  122
  260,20211020,    2,  154,     ,  119
  260,20211020,    3,  155,     ,  118
  260,20211020,    4,  157,     ,  119
  260,20211020,    5,  160,     ,  120
  260,20211020,    6,  159,  138,  124
  260,20211020,    7,  158,     ,  125
  260,20211020,    8,  150,     ,  133
  260,20211020,    9,  163,     ,  138
  260,20211020,   10,  166,     ,  140
  260,20211020,   11,  174,     ,  140
  260,20211020,   12,  174,  144,  141
  260,20211020,   13,  177,     ,  135
  260,20211020,   14,  179,     ,  139
  260,20211020,   15,  166,     ,  142
  260,20211020,   16,  162,     ,  130
  260,20211020,   17,  143,     ,  131
  260,20211020,   18,  142,  131,  127
  260,20211020,   19,  147,     ,  126
  260,20211020,   20,  147,     ,  121
  260,20211020,   21,  143,     ,  120
  260,20211020,   22,  135,     ,  123
  260,20211020,   23,  127,     ,  118
  260,20211020,   24,  145,  123,  132
  260,20211021,    1,  145,     ,  126
  260,20211021,    2,  121,     ,   92
  260,20211021,    3,  110,     ,   92
  260,20211021,    4,  115,     ,   98
  260,20211021,    5,  111,     ,  102
  260,20211021,    6,  103,   97,   89
  260,20211021,    7,  113,     ,   78
  260,20211021,    8,  115,     ,   70
  260,20211021,    9,  108,     ,   77
  260,20211021,   10,  112,     ,   88
  260,20211021,   11,  104,     ,   80
  260,20211021,   12,   94,   90,   79
  260,20211021,   13,   92,     ,   68
  260,20211021,   14,  104,     ,   74
  260,20211021,   15,  112,     ,   35
  260,20211021,   16,  102,     ,   36
  260,20211021,   17,   84,     ,   35
  260,20211021,   18,   82,   58,   36
  260,20211021,   19,   85,     ,   34
  260,20211021,   20,   80,     ,   40
  260,20211021,   21,   82,     ,   45
  260,20211021,   22,   79,     ,   46
  260,20211021,   23,   65,     ,   50
  260,20211021,   24,   74,   50,   46
  260,20211022,    1,   72,     ,   34
  260,20211022,    2,   75,     ,   28
  260,20211022,    3,   78,     ,   32
  260,20211022,    4,   77,     ,   51
  260,20211022,    5,   88,     ,   63
  260,20211022,    6,   95,   56,   56
  260,20211022,    7,   95,     ,   54
  260,20211022,    8,  102,     ,   51
  260,20211022,    9,  111,     ,   62
  260,20211022,   10,  107,     ,   74
  260,20211022,   11,  112,     ,   76
  260,20211022,   12,  127,   79,   76
  260,20211022,   13,  111,     ,   81
  260,20211022,   14,  103,     ,   87
  260,20211022,   15,   99,     ,   83
  260,20211022,   16,   99,     ,   84
  260,20211022,   17,   83,     ,   67
  260,20211022,   18,   71,   44,   63
  260,20211022,   19,   58,     ,   54
  260,20211022,   20,   75,     ,   61
  260,20211022,   21,   67,     ,   54
  260,20211022,   22,   38,     ,   37
  260,20211022,   23,   27,     ,   26
  260,20211022,   24,   34,    4,   30
  260,20211023,    1,   36,     ,   33
  260,20211023,    2,   26,     ,   23
  260,20211023,    3,   21,     ,   18
  260,20211023,    4,   14,     ,   13
  260,20211023,    5,   13,     ,   12
  260,20211023,    6,   16,   -9,   13
  260,20211023,    7,   34,     ,   31
  260,20211023,    8,   64,     ,   61
  260,20211023,    9,   79,     ,   76
  260,20211023,   10,   95,     ,   89
  260,20211023,   11,  108,     ,   91
  260,20211023,   12,  115,   -3,   83
  260,20211023,   13,  118,     ,   84
  260,20211023,   14,  119,     ,   87
  260,20211023,   15,  119,     ,   93
  260,20211023,   16,  114,     ,   92
  260,20211023,   17,  109,     ,   89
  260,20211023,   18,  100,   82,   83
  260,20211023,   19,   89,     ,   77
  260,20211023,   20,   79,     ,   70
  260,20211023,   21,   74,     ,   66
  260,20211023,   22,   71,     ,   64
  260,20211023,   23,   67,     ,   61
  260,20211023,   24,   63,   40,   58
  260,20211024,    1,   61,     ,   57
  260,20211024,    2,   56,     ,   52
  260,20211024,    3,   50,     ,   47
  260,20211024,    4,   46,     ,   43
  260,20211024,    5,   44,     ,   41
  260,20211024,    6,   42,   22,   38
  260,20211024,    7,   47,     ,   41
  260,20211024,    8,   64,     ,   48
  260,20211024,    9,   81,     ,   52
  260,20211024,   10,   96,     ,   58
  260,20211024,   11,  108,     ,   55
  260,20211024,   12,  121,   25,   64
  260,20211024,   13,  125,     ,   62
  260,20211024,   14,  129,     ,   61
  260,20211024,   15,  125,     ,   66
  260,20211024,   16,  111,     ,   64
  260,20211024,   17,   91,     ,   61
  260,20211024,   18,   85,   52,   58
  260,20211024,   19,   81,     ,   56
  260,20211024,   20,   73,     ,   55
  260,20211024,   21,   60,     ,   48
  260,20211024,   22,   68,     ,   54
  260,20211024,   23,   70,     ,   54
  260,20211024,   24,   66,   26,   52
  260,20211025,    1,   71,     ,   57
  260,20211025,    2,   79,     ,   62
  260,20211025,    3,   82,     ,   65
  260,20211025,    4,   84,     ,   70
  260,20211025,    5,   88,     ,   75
  260,20211025,    6,   89,   48,   85
  260,20211025,    7,   92,     ,   86
  260,20211025,    8,   96,     ,   90
  260,20211025,    9,   97,     ,   90
  260,20211025,   10,  103,     ,   95
  260,20211025,   11,  111,     ,  101
  260,20211025,   12,  117,   88,  107
  260,20211025,   13,  124,     ,  106
  260,20211025,   14,  127,     ,  110
  260,20211025,   15,  128,     ,  111
  260,20211025,   16,  130,     ,  110
  260,20211025,   17,  128,     ,  111
  260,20211025,   18,  127,  116,  109
  260,20211025,   19,  123,     ,  106
  260,20211025,   20,  121,     ,  105
  260,20211025,   21,  113,     ,  102
  260,20211025,   22,  116,     ,  104
  260,20211025,   23,  118,     ,  105
  260,20211025,   24,  115,  105,  105
  260,20211026,    1,  118,     ,  108
  260,20211026,    2,  118,     ,  111
  260,20211026,    3,  111,     ,  104
  260,20211026,    4,  109,     ,  104
  260,20211026,    5,  106,     ,  102
  260,20211026,    6,  104,   99,   99
  260,20211026,    7,   99,     ,   95
  260,20211026,    8,  111,     ,  100
  260,20211026,    9,  116,     ,  102
  260,20211026,   10,  117,     ,  103
  260,20211026,   11,  118,     ,  111
  260,20211026,   12,  129,   90,  113
  260,20211026,   13,  138,     ,  112
  260,20211026,   14,  145,     ,  110
  260,20211026,   15,  143,     ,   98
  260,20211026,   16,  141,     ,   97
  260,20211026,   17,  138,     ,  108
  260,20211026,   18,  138,  128,  108
  260,20211026,   19,  136,     ,  110
  260,20211026,   20,  136,     ,  115
  260,20211026,   21,  135,     ,  118
  260,20211026,   22,  136,     ,  120
  260,20211026,   23,  137,     ,  122
  260,20211026,   24,  138,  131,  124
  260,20211027,    1,  142,     ,  125
  260,20211027,    2,  139,     ,  128
  260,20211027,    3,  141,     ,  124
  260,20211027,    4,  139,     ,  123
  260,20211027,    5,  141,     ,  119
  260,20211027,    6,  141,  134,  118
  260,20211027,    7,  140,     ,  116
  260,20211027,    8,  141,     ,  117
  260,20211027,    9,  143,     ,  118
  260,20211027,   10,  149,     ,  119
  260,20211027,   11,  155,     ,  121
  260,20211027,   12,  161,  134,  115
  260,20211027,   13,  155,     ,  112
  260,20211027,   14,  150,     ,  108
  260,20211027,   15,  148,     ,  110
  260,20211027,   16,  140,     ,  102
  260,20211027,   17,  125,     ,  100
  260,20211027,   18,  114,   86,   99
  260,20211027,   19,  116,     ,  102
  260,20211027,   20,  107,     ,   97
  260,20211027,   21,  111,     ,   99
  260,20211027,   22,  112,     ,  100
  260,20211027,   23,  109,     ,   99
  260,20211027,   24,  106,   83,   97
  260,20211028,    1,  101,     ,   93
  260,20211028,    2,   93,     ,   88
  260,20211028,    3,   83,     ,   80
  260,20211028,    4,   83,     ,   80
  260,20211028,    5,   81,     ,   76
  260,20211028,    6,   77,   66,   74
  260,20211028,    7,   77,     ,   72
  260,20211028,    8,   94,     ,   83
  260,20211028,    9,  107,     ,   89
  260,20211028,   10,  127,     ,  101
  260,20211028,   11,  141,     ,  104
  260,20211028,   12,  157,   61,  103
  260,20211028,   13,  161,     ,   96
  260,20211028,   14,  162,     ,   94
  260,20211028,   15,  158,     ,   94
  260,20211028,   16,  146,     ,   92
  260,20211028,   17,  124,     ,   87
  260,20211028,   18,  118,   90,   85
  260,20211028,   19,  116,     ,   87
  260,20211028,   20,  110,     ,   85
  260,20211028,   21,  111,     ,   84
  260,20211028,   22,  109,     ,   80
  260,20211028,   23,  106,     ,   75
  260,20211028,   24,   96,   80,   71
  260,20211029,    1,   95,     ,   69
  260,20211029,    2,   94,     ,   68
  260,20211029,    3,   94,     ,   69
  260,20211029,    4,   96,     ,   69
  260,20211029,    5,   94,     ,   69
  260,20211029,    6,   96,   78,   70
  260,20211029,    7,  102,     ,   73
  260,20211029,    8,  114,     ,   79
  260,20211029,    9,  129,     ,   85
  260,20211029,   10,  142,     ,   88
  260,20211029,   11,  146,     ,   95
  260,20211029,   12,  166,   80,   97
  260,20211029,   13,  175,     ,   99
  260,20211029,   14,  177,     ,  101
  260,20211029,   15,  171,     ,  101
  260,20211029,   16,  164,     ,  105
  260,20211029,   17,  151,     ,  108
  260,20211029,   18,  144,  136,  110
  260,20211029,   19,  141,     ,  110
  260,20211029,   20,  141,     ,  112
  260,20211029,   21,  139,     ,  114
  260,20211029,   22,  133,     ,  110
  260,20211029,   23,  124,     ,  108
  260,20211029,   24,  112,   97,  102
  260,20211030,    1,  106,     ,  100
  260,20211030,    2,  109,     ,  103
  260,20211030,    3,  109,     ,  105
  260,20211030,    4,  110,     ,  104
  260,20211030,    5,  115,     ,  108
  260,20211030,    6,  119,   87,  109
  260,20211030,    7,  116,     ,  109
  260,20211030,    8,  116,     ,  110
  260,20211030,    9,  120,     ,  112
  260,20211030,   10,  123,     ,  115
  260,20211030,   11,  126,     ,  118
  260,20211030,   12,  132,  112,  121
  260,20211030,   13,  137,     ,  120
  260,20211030,   14,  140,     ,  118
  260,20211030,   15,  138,     ,  120
  260,20211030,   16,  133,     ,  126
  260,20211030,   17,  130,     ,  122
  260,20211030,   18,  126,  121,  119
  260,20211030,   19,  119,     ,  107
  260,20211030,   20,  118,     ,  110
  260,20211030,   21,  119,     ,  111
  260,20211030,   22,  113,     ,  106
  260,20211030,   23,  109,     ,  102
  260,20211030,   24,  102,   85,   97
  260,20211031,    1,   97,     ,   93
  260,20211031,    2,  100,     ,   95
  260,20211031,    3,   99,     ,   93
  260,20211031,    4,   95,     ,   90
  260,20211031,    5,   89,     ,   86
  260,20211031,    6,   86,   74,   83
  260,20211031,    7,   87,     ,   84
  260,20211031,    8,   96,     ,   91
  260,20211031,    9,  114,     ,  100
  260,20211031,   10,  124,     ,  101
  260,20211031,   11,  133,     ,  102
  260,20211031,   12,  132,   74,  102
  260,20211031,   13,  138,     ,  105
  260,20211031,   14,  145,     ,  112
  260,20211031,   15,  145,     ,  124
  260,20211031,   16,  144,     ,  131
  260,20211031,   17,  147,     ,  134
  260,20211031,   18,  121,  112,   97
  260,20211031,   19,  120,     ,  107
  260,20211031,   20,  116,     ,  103
  260,20211031,   21,  115,     ,   96
  260,20211031,   22,  110,     ,   92
  260,20211031,   23,  105,     ,   91
  260,20211031,   24,  100,   90,   85
  260,20211101,    1,   99,     ,   79
  260,20211101,    2,   97,     ,   73
  260,20211101,    3,   96,     ,   72
  260,20211101,    4,   93,     ,   72
  260,20211101,    5,   92,     ,   72
  260,20211101,    6,   90,   80,   70
  260,20211101,    7,   91,     ,   70
  260,20211101,    8,   96,     ,   72
  260,20211101,    9,  103,     ,   71
  260,20211101,   10,  113,     ,   72
  260,20211101,   11,  121,     ,   71
  260,20211101,   12,  123,   81,   74
  260,20211101,   13,  127,     ,   71
  260,20211101,   14,  123,     ,   71
  260,20211101,   15,  118,     ,   72
  260,20211101,   16,   93,     ,   72
  260,20211101,   17,   91,     ,   72
  260,20211101,   18,   85,   71,   68
  260,20211101,   19,   79,     ,   65
  260,20211101,   20,   78,     ,   64
  260,20211101,   21,   72,     ,   59
  260,20211101,   22,   67,     ,   56
  260,20211101,   23,   60,     ,   55
  260,20211101,   24,   60,   41,   54
  260,20211102,    1,   57,     ,   52
  260,20211102,    2,   57,     ,   52
  260,20211102,    3,   58,     ,   52
  260,20211102,    4,   56,     ,   51
  260,20211102,    5,   56,     ,   50
  260,20211102,    6,   56,   35,   53
  260,20211102,    7,   61,     ,   56
  260,20211102,    8,   67,     ,   61
  260,20211102,    9,   75,     ,   68
  260,20211102,   10,   79,     ,   71
  260,20211102,   11,   86,     ,   76
  260,20211102,   12,   91,   49,   81
  260,20211102,   13,   95,     ,   81
  260,20211102,   14,   97,     ,   75
  260,20211102,   15,   89,     ,   76
  260,20211102,   16,   88,     ,   70
  260,20211102,   17,   86,     ,   65
  260,20211102,   18,   81,   72,   61
  260,20211102,   19,   82,     ,   50
  260,20211102,   20,   79,     ,   55
  260,20211102,   21,   58,     ,   52
  260,20211102,   22,   50,     ,   46
  260,20211102,   23,   36,     ,   33
  260,20211102,   24,   29,    9,   28
  260,20211103,    1,   18,     ,   16
  260,20211103,    2,   37,     ,   37
  260,20211103,    3,   29,     ,   29
  260,20211103,    4,   24,     ,   21
  260,20211103,    5,   32,     ,   32
  260,20211103,    6,   29,    4,   29
  260,20211103,    7,   26,     ,   26
  260,20211103,    8,   24,     ,   23
  260,20211103,    9,   37,     ,   37
  260,20211103,   10,   51,     ,   50
  260,20211103,   11,   53,     ,   52
  260,20211103,   12,   61,   26,   58
  260,20211103,   13,   78,     ,   64
  260,20211103,   14,   87,     ,   67
  260,20211103,   15,   89,     ,   73
  260,20211103,   16,   76,     ,   70
  260,20211103,   17,   65,     ,   64
  260,20211103,   18,   65,   56,   65
  260,20211103,   19,   60,     ,   60
  260,20211103,   20,   56,     ,   56
  260,20211103,   21,   56,     ,   55
  260,20211103,   22,   54,     ,   54
  260,20211103,   23,   51,     ,   50
  260,20211103,   24,   50,   53,   50
  260,20211104,    1,   52,     ,   51
  260,20211104,    2,   47,     ,   47
  260,20211104,    3,   39,     ,   39
  260,20211104,    4,   40,     ,   40
  260,20211104,    5,   32,     ,   31
  260,20211104,    6,   35,   28,   32
  260,20211104,    7,   49,     ,   46
  260,20211104,    8,   54,     ,   51
  260,20211104,    9,   67,     ,   59
  260,20211104,   10,   78,     ,   73
  260,20211104,   11,   83,     ,   78
  260,20211104,   12,   89,   33,   79
  260,20211104,   13,   99,     ,   83
  260,20211104,   14,  108,     ,   75
  260,20211104,   15,  104,     ,   77
  260,20211104,   16,   76,     ,   68
  260,20211104,   17,   61,     ,   57
  260,20211104,   18,   47,   25,   46
  260,20211104,   19,   51,     ,   48
  260,20211104,   20,   35,     ,   33
  260,20211104,   21,   34,     ,   33
  260,20211104,   22,   34,     ,   31
  260,20211104,   23,   36,     ,   33
  260,20211104,   24,   36,    6,   33
  260,20211105,    1,   39,     ,   36
  260,20211105,    2,   39,     ,   36
  260,20211105,    3,   34,     ,   33
  260,20211105,    4,   18,     ,   17
  260,20211105,    5,    9,     ,    9
  260,20211105,    6,   15,   -2,   15
  260,20211105,    7,   28,     ,   25
  260,20211105,    8,   68,     ,   64
  260,20211105,    9,   90,     ,   78
  260,20211105,   10,  111,     ,   86
  260,20211105,   11,  121,     ,   89
  260,20211105,   12,  110,   -1,   82
  260,20211105,   13,  115,     ,   84
  260,20211105,   14,  124,     ,   74
  260,20211105,   15,  121,     ,   61
  260,20211105,   16,  109,     ,   57
  260,20211105,   17,  103,     ,   68
  260,20211105,   18,   98,   80,   61
  260,20211105,   19,   87,     ,   58
  260,20211105,   20,   84,     ,   53
